Unnamed: 0,speaker,content,block,session
3154,Stefani,"For some reason they aren’t entering on mine. I don’t understand why. [UI]...Oh, mine is jumping…ah, there.",0,1904
3160,Stefani,I have [UI],0,1904
3166,Stefani,[SL] Fifteen [UI] mechanical.,1,1904
3171,Dash,I’ll try… [UI],1,1904
3174,Ali,It went back again. [UI],1,1904
3180,Dash,Mhm…[UI],1,1904
3183,Stefani,"Well, it refreshes slowly //[UI]",1,1904
3187,Zheny,And at once [UI],1,1904
3188,Stefani,"Great, we have… forty-five minutes. [UI]",1,1904
3198,Ali,[UI]… You need to find and select someone. [SL] I will pick Ryan.,1,1904
3214,Stefani,With my little heart… [UI] in my heart.,1,1904
3228,Nasty,Hydrogeologist is the eastern girl. [UI],1,1904
3239,Dash,Today I’m also //[UI],1,1904
3258,Ali,Yes. [UI],1,1904
3267,Stefani,//[UI],1,1904
3273,Dash,[UI],1,1904
3275,Zheny,[UI],1,1904
3293,Ryan to Ali,//[UI],1,1904
3332,Dash,[UI],1,1904
3333,Zheny,They are wiping their glasses and [UI],1,1904
3347,Dash,"Oy, those [UI] … Smells like two thousand three, probably.",1,1904
3349,Dash,"//Well, when, remember [UI]?",1,1904
3358,Nasty,"I studied this language for so long when [UI] from New Zealand. They shorten every English word and, apparently, use the number four instead of the word “for.”",1,1904
3364,Ali,Talking about the certain languages in text messages. When early on people were [UI] some language.,1,1904
3374,Zheny,We have lots of clocks. We can [UI] send them one.,1,1904
3392,Nasty,"Hey, what the heck? My finger was punctured. And [UI] right into the hole.",1,1904
3399,Ali,//[UI],1,1904
3402,Ali,Yeah. [UI],1,1904
3406,Stefani,Let it be like this [UI],1,1904
3413,Nasty,//[UI],1,1904
3414,Stefani,See? I’m not the only one who noticed. [UI],1,1904
3424,Ali,//[UI],1,1904
3427,Ali,You gave hers to the… [UI],1,1904
3439,Nasty,And I immediately remember Shnur [Russian pop star] who dances to this song. [UI].,1,1904
3442,Dash,[UI],1,1904
3446,Rya,[UI],1,1904
3450,Stefani,"He, probably, [UI]",1,1904
3454,Rya,I don’t know which [UI]. Now you…,1,1904
3466,Nasty,//[UI],1,1904
3470,Ali,They have [UI].,1,1904
3473,Rya,[UI],1,1904
3477,Ali,"Yeah, don’t be trapped. Nastya is the [UI] one.",1,1904
3481,Dash,"Can you find out from Igor, so Igor finds out from [UI] why we’re sitting here? It’s just that we could spend our time more effectively.",1,1904
3484,Dash,//[UI],1,1904
3486,Stefani,//[UI],1,1904
3497,Dash,[UI] and record everything on the voice recorder.,1,1904
3521,Ali,//[UI]. So they don’t interfere with your backpack //when you put them.,1,1904
3523,Ali,//[UI],1,1904
3525,Ali,//Because right now //[UI],1,1904
3527,Alik to Rya,//[UI],1,1904
3530,Alik to Rya,//[UI],1,1904
3535,Rya,//I don’t know what [UI],1,1904
3546,Stefani,[UI].  Whatever you turn on you also set up for us.,1,1904
3573,Ali,[UI],1,1904
3574,Rya,"It was harder [UI]. Maybe it’s different this time. So far, it’s been [SL] pretty easy… Looks like someone checked off.",1,1904
3590,Dash,[UI]//I still lost already…,1,1904
3593,Zheny,[UI],1,1904
3594,Rya,[UI],1,1904
3603,Ali,[UI],1,1904
3611,Rya,[UI],1,1904
3612,Ali,[UI] for Maxwell. [UI]…Done.,1,1904
3616,Ali,"Ah, a letter came… “Final [UI]…” Ah, they are saying: “Our team is making its final decision and will sign all this very soon.”",1,1904
3622,Dash,//[UI],1,1904
3625,Dash,[UI]if they can’t enter when we are placing checkmarks.,1,1904
3649,Nasty,[SL] I don’t understand anything about these… [UI],1,1904
3650,Nasty,What?! Internet… Did I [UI] for nothing? No!,1,1904
3651,Ali,Try again… [UI],1,1904
3687,Ali,She said she’s gonna take a little extra [UI] for Doctor Clement [UI]. [UI].,1,1904
3697,Dash,[UI],1,1904
3711,Nasty,"What, [UI] again?",1,1904
3716,Dash,[UI],1,1904
3717,Ali,[UI],1,1904
3725,Stefani,I don’t know what this is called. [UI] exercises.,1,1904
3728,Dash,[UI] what Ryan did at lunch today.,1,1904
3730,Dash,"No, I’m just imagining what you’re doing. //[UI]",1,1904
3732,Ali,[UI],1,1904
3733,Dash,[UI],1,1904
3734,Ali,[UI],1,1904
3739,Dash,[UI],1,1904
3742,Ali,[UI],1,1904
3780,Ali,[UI] and “next.”,2,1904
3783,Dash,[UI],2,1904
3786,Stefania and Zheny,[UI],2,1904
3801,Ali,Cameras [UI],2,1904
3802,Rya,That one is kind of [UI]. I think [UI].,2,1904
3810,Nasty,// because of you [UI],2,1904
3821,Stefani,I can do it tomorrow. Yes. But then SonoTouch needs to be brought here today already. //[UI],2,1904
3838,Stefani,[UI],2,1904
3841,Ali,"And I [UI] will sit here like this, and then…",2,1904
3843,Ali,Before that I didn’t [UI],2,1904
3847,Rya,[UI],2,1904
3848,Dash,Maybe I also shouldn’t [UI]?,2,1904
3853,Zheny,[UI],2,1904
3877,Stefani,I don’t get it [UI].,2,1904
3889,Stefani,[UI] studies.,2,1904
3890,Nasty,[UI] here-there.,2,1904
3891,Stefani,[UI] to take.,2,1904
3900,Ali,[UI],2,1904
3904,Ali,I haven’t come up with that yet. It is being decided. //[UI],2,1904
3905,Nasty,//[UI],2,1904
3932,Ali,"[UI], yes?",2,1904
3947,Nasty,//[UI],2,1904
3948,Rya,//[UI],2,1904
3952,Dash,//Tell them we are [UI],2,1904
3953,Ali,//She asked us to wait for her. //We decided [UI],2,1904
3954,Zheny,//[UI],2,1904
3956,Rya,//[UI],2,1904
3964,Alik,It’s ok. We can [UI],2,1904
3978,Nasty,[UI],2,1904
3979,Stefani,[UI]. Wattage…,2,1904
3993,Dash,"And to add on to [UI], I also wanted to say that my condyles are okay.",2,1904
3995,Dash,"The right one isn’t great, but there [UI].",2,1904
4021,Dash,//[UI],2,1904
4023,Rya,//[UI],2,1904
4026,Nasty,What does two mean? I’m not two against one. I didn’t [UI] anything. I just… this is really funny.,2,1904
4028,Ali,//[UI],2,1904
4032,Ali,[UI],2,1904
4043,Nasty,//[UI],2,1904
4044,Ali,[UI]…// [UI],2,1904
4048,Zheny,A minute and a half and we’re done… And [UI],2,1904
4079,Zheny,[UI],2,1904
4099,Zhenya, [UI],0,1901
4103,Zhenya, //[UI],0,1901
4104,Dasha," //[UI] they will mute the sound, Zhenya!",0,1901
4108,Alik, //[UI],0,1901
4115,Nastya," Ryan, why do you look [UI]?",0,1901
4117,Nastya, [UI],0,1901
4120,Nastya, We need hoodies that zip all the way down… Because it’s awkward like this…//[UI],0,1901
4136,Zhenya, //[UI],0,1901
4142,Nastya, //We love him so [UI],0,1901
4168,Ryan, //[UI],0,1901
4169,Alik, We skip Medusa. We skip that one. [UI],0,1901
4189,Dasha, …But we had a password somewhere in the presentation… //[UI],0,1901
4193,Nastya, //[UI],0,1901
4197,Zhenya, Just a second… //[UI]…,0,1901
4207,Dasha," That is in Russian, right? //[UI]…",0,1901
4208,Natasha, //[UI]…,0,1901
4212,Natasha to Nastya, Remember this song? [UI]…,0,1901
4214,Natasha, //[singing] [UI],0,1901
4223,Natasha, Geology I see here… //[UI],0,1901
4233,Ryan to Zhenya, [UI]… chat.,0,1901
4240,Dasha," Okay. And I wrote to a Chicagoan. Oh, and he answered me. //[UI]",0,1901
4252,Alik," Nastya, we only have one [UI] here write to the sedimentologist that we are ready.",0,1901
4261,Alik, Did she go [UI]?,0,1901
4262,Nastya, //[UI] [Transcriber’s note: I think she used the work “fuck” based on the following conversation],0,1901
4274,Nastya, [UI]…,0,1901
4278,Nastya, I was working with commander and we were expecting this kind of [UI]…,0,1901
4279,Zhenya," Yes, a swearer and [UI]",0,1901
4281,Alik, [UI]…,0,1901
4291,Dasha, [UI]…,0,1901
4309,Dasha, [UI],0,1901
4312,Dasha, //Why can’t I see who I wrote to… [UI]?,0,1901
4321,Alik, [UI],0,1901
4325,Nastya, [UI],0,1901
4330,Dasha, I already went. Are you saying I’m some kind of improper… //[UI],0,1901
4333,Natasha, //Do we need to click anything here? [UI]?,0,1901
4341,Natasha, //[UI],0,1901
4344,Ryan, //[UI],0,1901
4368,Natasha, [UI],0,1901
4371,Dasha, [UI],0,1901
4375,Natasha, [UI],0,1901
4377,Ryan, [UI],0,1901
4378,Zhenya, [UI],0,1901
4379,Nastya," No, well, we just need to, yes //[UI]?",0,1901
4383,Ryan, You need to choose… then… just here // [UI],0,1901
4385,Ryan, Start…there is one… and one more… place// [UI],0,1901
4386,Nastya, //[UI],0,1901
4387,Nastya, //[UI],0,1901
4388,Alik, //[UI],0,1901
4391,Alik," I don’t have it. It kicks me out immediately for some reason… //See, I am material. Here it says Logged in [UI]. //See, in a minute or two it will kick me out again. //There, see, it kicked me…",0,1901
4392,Nastya, //[UI],0,1901
4395,Ryan to Zhenya, // [UI],0,1901
4398,All, //[UI],0,1901
4404,Alik, // [UI] with Valeria there… //we can’t log in to the same account…,0,1901
4407,Natasha, [UI] need to log in…,0,1901
4415,Ryan, [UI],0,1901
4417,Ryan to Dasha, // [UI],0,1901
4423,Nastya," There is one way five minutes communication delay between crew and MAG, therefore MAG will send the specific location you will be working on for forty-five minutes [UI] going back and forth discussions between locations.",0,1901
4431,Ryan, //[UI],0,1901
4437,Ryan, // [UI],0,1901
4446,Natasha to Zhenya," Ah yes, pick a specialist that you… This is about them, yes, the first or what?... Ah… Who do you rely on for leadership? //[translating the question] //[UI]",0,1901
4448,Ryan and Dasha, //[UI],0,1901
4453,Dasha," [UI]… OK, yes.",0,1901
4456,Natasha," //But again, why did it [UI]?",0,1901
4458,Natasha, … [UI],0,1901
4460,Ryan, //[UI],0,1901
4463,Dasha, //[UI],0,1901
4464,Zhenya, //[UI],0,1901
4466,Ryan, …to do… [UI],0,1901
4467,Natasha, [UI]It is probably strange that they are writing to Ryan. He is not on our team [UI],0,1901
4471,Natasha, The main thing in a good question. //There are more [UI],0,1901
4477,Natasha, //[UI],0,1901
4479,Ryan, //[UI],0,1901
4490,Natasha, // Can you check twenty-three forty-nine [UI],0,1901
4491,Zhenya," So, who is creating this problem? This one //[UI] this is no one.",0,1901
4496,Natasha, //And this in this chat //[UI],0,1901
4497,Ryan, //[UI],0,1901
4501,Natasha, They are writing to me //[UI],0,1901
4502,Nastya, [UI] // already made it to America…,0,1901
4521,Alik, [UI],0,1901
4532,Ryan to Nastya, //[UI],0,1901
4537,Ryan to Nastya," //And then there is a checkmark on the [UI] and that should keep you off. What you are trying to do is to find the location that will cost you as low as possible. But you need, in order to do that you need to make all of those choices.",0,1901
4538,Alik and Dasha, [UI],0,1901
4541,Alik to Dasha," Well, this spot [UI]",0,1901
4543,Ryan, [UI],0,1901
4550,Ryan, // [UI],0,1901
4552,All, //[UI],0,1901
4553,Ryan, Terrain [UI] Operational…,0,1901
4554,All, //[UI],0,1901
4558,Zhenya," Ah, it won’t become [UI], right?",0,1901
4559,Dasha, [UI],0,1901
4571,Ryan to Zhenya, [UI],0,1901
4573,Ryan to Zhenya, //[UI] checkmark [UI],0,1901
4581,Dasha to Ryan, [UI] this here…,0,1901
4590,Ryan, Mhm //[UI],0,1901
4599,Dasha, //[UI],0,1901
4603,Ryan, //[UI],0,1901
4615,Ryan, //[UI],0,1901
4616,Natasha," Generally, one additional watt equals one additional gallon per hour. But this is a [UI] if the water source is no more than one foot deep. How should we understand this logic?",0,1901
4617,Nastya, //[UI],0,1901
4618,Alik, //[UI],0,1901
4630,Natasha, Here I have one watt is equal to one gallon per hour. But that is a [UI] if the water…,0,1901
4640,Natasha," [UI] Are they equal, you think?",0,1901
4642,Natasha, A lot of time is still going towards testing. It’s so slow. [UI],0,1901
4648,Nastya, //[UI],0,1901
4650,Zhenya," Yeah, you all should look at the prices. //[UI] three and six hundred. //I’m impressed…",0,1901
4651,Dasha, //[UI],0,1901
4652,Nastya, I have sixty total… perforation cost… so everything is fine… [UI],0,1901
4654,Alik, //[UI],0,1901
4658,Natasha, //[UI],0,1901
4667,Dasha, //[UI],0,1901
4668,Dasha, You’re like //[UI],0,1901
4674,Dasha, //[UI] We need to push away from them…,0,1901
4676,Ryan, Are any of those things [UI]?,0,1901
4680,Zhenya, //[UI],0,1901
4683,Alik, //[UI],0,1901
4684,Ryan to Zhenya, //[UI],0,1901
4685,Ryan, //[UI],0,1901
4686,Dasha, //[UI] counted the coordinates?,0,1901
4688,Zhenya to Ryan, //[UI],0,1901
4690,Natasha, [SL] pipe materials //[UI],0,1901
4695,Ryan, //[UI] choose…,0,1901
4722,Natasha, //[UI],0,1901
4729,Dasha, We aren’t there yet… If only we could figure this out… [UI],0,1901
4732,Ryan, You’ll have [UI]. You’ll have //different specialist there.,0,1901
4736,Alik," // [translating the question to Ryan] She is asking: when she picks the channel, does she hit the checkmark on the right side or [UI]",0,1901
4738,Ryan, //As as… [UI] for location and calculation [UI],0,1901
4739,Natasha, //[UI] on the triangle…,0,1901
4740,Dasha, //[UI],0,1901
4748,Dasha," What do you mean, Ryan, I should climb over here to the mechanical engineer, I removed it here…  [UI]",0,1901
4754,Natasha," No… I don’t see yours. That’s why I thought we had to state them, like, to their team [UI]. Or write it in the chat? I am trying to say this in the chat right now.",0,1901
4755,Dasha," I’ll write that now too… Dangit, I’m also going to… Hey, Zhenya, did you pour her some water? [UI]",0,1901
4760,Nastya to Ryan," Yeah…twenty…yeah,// the location [SL] fourteen [UI]",0,1901
4761,Dasha to Alik, //[UI],0,1901
4764,Alik, [UI],0,1901
4769,Natasha to Dasha, //[UI],0,1901
4773,Natasha to Dasha," Well, I see that there is a message, but I can’t read it, because I have two hundred questions… And it’s working slow… [UI]… I am trying to write now…",0,1901
4774,Nastya to Ryan," Also water source, water [UI] is quite far on the //[UI]",0,1901
4775,Ryan, [UI],0,1901
4776,Nastya to Ryan, My location is [UI],0,1901
4779,Ryan to Nastya, You’re gonna have to go to change [UI],0,1901
4793,Dasha," I get stuff, but I don’t see the messages that arrive. Only //[UI]",0,1901
4795,All, //[UI],0,1901
4798,Natasha," [UI] …And I am sending it to you right now, Dasha. [UI]… And [SL] Couper, do you have it like this in the first graph?",0,1901
4804,Natasha," Ah, [SL] Couper… forty-seven repeats. And [UI]",0,1901
4811,Nastya , Meteorology //[UI],0,1901
4812,Ryan, //[UI],0,1901
4816,Nastya to Ryan, //[UI],0,1901
4831,Alik," //Ah, Nastya, she is writing to us //[UI]",0,1901
4832,Dasha, //[UI],0,1901
4833,Natasha, //[UI] twenty-three forty-nine…,0,1901
4839,Nastya to Alik, //I wrote that there was…//[UI],1,1901
4841,Nastya to Alik, //[UI],1,1901
4848,Dasha, //Ah here I found it… //[UI],1,1901
4851,Natasha, //[UI],1,1901
4852,Alik," Fine, we’ll try… //[UI]",1,1901
4856,Nastya to Alik, [UI],1,1901
4869,Natasha to Nastya," //[UI] so, to lift one gallon of water per hour, you need one watt. That’s if the water is at a depth of one foot. So, here you need to apply some logic.",1,1901
4871,Alik, //[UI],1,1901
4876,Natasha," Great, the message… should have that message //[UI]",1,1901
4885,Alik, [UI],1,1901
4886,Dasha, //[UI],1,1901
4887,Alik, [UI],1,1901
4890,Natasha," Here, actually in maintenance… “Hello, please confirm when the crew is in [UI] need to be closed together. Maintenance cost very high [UI]”",1,1901
4891,Dasha, They are writing to me… //[UI],1,1901
4896,Natasha, Very high.// [UI],1,1901
4899,Natasha, //[UI],1,1901
4900,Zhenya, //[UI],1,1901
4929,Natasha, Fifty and…//[UI],1,1901
4936,Dasha," Ah, “thank you.” T-H-R-X? //[UI]",1,1901
4944,Dasha, //[UI],1,1901
4946,Zhenya, I’m not worried at all. They are informing you all. If I only knew why they were writing to me… //I’m totally [UI],1,1901
4957,Natasha, I’m just asking //[UI],1,1901
4958,Alik, //And you should send them some kind of photos… [UI],1,1901
4962,Dasha," Thank God. //Zhenya, don’t block us //[UI]",1,1901
4967,Alik, //[UI],1,1901
4972,Ryan, //[UI],1,1901
4977,Natasha, [UI] they gave us some kind of data.,1,1901
4979,Natasha, //[UI],1,1901
4980,Alik to Nastya, //She thinks that [UI],1,1901
4984,Alik, //[UI],1,1901
4989,Dasha, Madam. Why is she giving me twenty-five thousand to enter? Are you sure? [UI],1,1901
4994,Alik, For… //[UI],1,1901
4998,Natasha, It’s working there [UI],1,1901
4999,Natasha, //[UI] … that’s basically it.,1,1901
5000,Alik:,  [UI] For what reason?,1,1901
5006,Dasha," [UI] Well, they praised me for [UI]… but for forty-seven? You have forty-two [UI], well… fine, a bit more.",1,1901
5009,Natasha, They don’t care from which… what I used to make [UI]… //,1,1901
5011,Ryan:,  [UI]…,1,1901
5012,Zhenya, [UI]…,1,1901
5013,Natasha, //[UI]…,1,1901
5014,Alik," Ryan, this is impossible to complete. Everybody changes the name… [UI]",1,1901
5018,Natasha," Don’t you remember they’re recording us? // Ah, there, I answered. // Well, dang it, this one… [UI]… of course. // Count more.",1,1901
5021,Ryan, //[UI]…,1,1901
5026,Nastya, //[UI],1,1901
5028,Nastya, //Valera [UI]…,1,1901
5032,Alik, //[UI]…,1,1901
5043,Zhenya, //[UI]…,1,1901
5044,Ryan, //[UI]…,1,1901
5059,Ryan, //Drilling…Drilling specialist [UI],1,1901
5065,Dasha, //[UI]…need to exit…,1,1901
5067,Ryan, //[UI],1,1901
5069,Ryan, //[UI],1,1901
5071,Ryan, Sign off page //[UI],1,1901
5077,Dasha, //[UI]…,1,1901
5078,Ryan," And you see you are not signed off yet operational [UI]. So, if you agree //[UI]…// to twenty-three forty-nine down there//[UI]…",1,1901
5079,Natasha, //But why doesn’t it //[UI],1,1901
5080,Ryan, //[UI]…,1,1901
5082,Ryan, //[UI]…,1,1901
5083,Nastya, //but there is nowhere// [UI]…,1,1901
5085,Alik, //[UI]…,1,1901
5092,Nastya," No, I won’t do that, or everything will disappear //[UI]…",1,1901
5097,Natasha, //[UI]…,1,1901
5100,Ryan, //It’s not like you have to win… //[UI]…,1,1901
5101,Natasha, //Is that not a lot? Total output nineteen//[UI] … //nineteen thousand.,1,1901
5109,Zhenya," Oh, //[UI]…",1,1901
5123,Zhenya, //[UI],1,1901
5125,Ryan, //[UI]…,1,1901
5126,Nastya," Why he is not looking to [UI] geology and structure? //And, you know…",1,1901
5130,Nastya," Well, maybe he thinks that we’ll invent …super …//[UI]… that will be stone layers. But then it will cost much more than… you know, other one. //So… it depends.",1,1901
5131,Ryan, //[UI]We are all signing off on that thing.,1,1901
5133,Ryan, //[UI],1,1901
5135,All, //[UI],1,1901
5145,Ryan, //[UI],1,1901
5148,Dasha, //[UI],1,1901
5150,Alik, [UI],1,1901
5151,Dasha, //Should I just click where all these checkmarks are or… [UI],1,1901
5154,Natasha, //[UI],1,1901
5160,Ryan, //[UI],1,1901
5161,Alik," //Nastya again… Ah, no [UI]",1,1901
5162,Natasha, //[UI] here-there…,1,1901
5167,Natasha, [UI] there is engineer// Operation is also there.,1,1901
5173,Natasha, //[UI],1,1901
5174,Nastya, //[UI],1,1901
5178,Ryan, //[UI],1,1901
5179,All, //[UI],1,1901
5189,Alik, //[UI],1,1901
5214,Ryan, //[UI],1,1901
5216,Ryan, //[UI],1,1901
5232,Dasha," Biomechanical //is our [UI], Mechanical…",1,1901
5247,Nastya, //[UI],1,1901
5254,Natasha, //[UI] and meteorologist…,1,1901
5255,Zhenya, I only remember Ryan… Meteorologist…//[UI],1,1901
5261,Natasha," Biomechanical engineer wrote [UI], and materialist is the one who complimented you. // This is Maintenance specialist; this one is Maintenance…",1,1901
5262,Dasha, [UI]… even the operator [UI],1,1901
5263,Natasha, [UI],1,1901
5264,Dasha, …[UI] changed something there…,1,1901
5268,Dasha, //[UI],1,1901
5270,Dasha, [UI],1,1901
5279,Alik, [UI],1,1901
5280,Dasha, [UI],1,1901
5282,Natasha, And I basically everyone… [UI],1,1901
5292,Natasha, //[UI],1,1901
5294,Alik," [translating the questions] The first one is my team… worked together… //people put all their efforts into what we did… the second, so did they invest everything [UI]",1,1901
5307,Dasha," //Ah, the exercise doesn’t say… [UI]",1,1901
5320,Alik, //About us. //[UI]…,1,1901
5321,Zhenya, //[UI] everyone was fine…,1,1901
5327,Dasha, //Holy mother. Rate your level //[UI]…,1,1901
5330,Alik, //[UI]...I made that up…,1,1901
5333,Nastya, //[UI],1,1901
5345,Alik, They are writing about us[UI] right now.,1,1901
5351,Dasha, They aren’t as good…//[UI],1,1901
5361,Dasha, //[UI]…,1,1901
5365,Ryan, //[UI],1,1901
5366,Nastya, //[UI],1,1901
5378,Ryan, //[UI],1,1901
5380,All, //[UI],1,1901
5381,Nastya, //[UI] look they meant it for you.,1,1901
5389,Natasha," //All day, all night… [UI]",1,1901
5390,Dasha," //[UI] you what for her? Well, we’re generally all good…//[UI]",1,1901
5392,Alik, Are you already looking at [UI]?,1,1901
5397,Dasha, [UI],1,1901
5420,Natasha," //[UI]… I don’t know, maybe…",1,1901
5426,Alik, //I won’t complete [UI]… I’m done with that job./ I’m fired… I was fired!,1,1901
5439,Natasha," Well, the one listening is from Canada [UI]…",1,1901
5440,Dasha, [UI]…,1,1901
5441,Natasha, [UI]…,1,1901
5446,Ryan," No, not all of it…//[UI]",1,1901
5470,Alik," Well, if it’s neutral there… So, you don’t agree and don’t //[UI]…",1,1901
5471,Nastya, //[UI]…,1,1901
5472,Ryan, //[UI]…,1,1901
5473,Natasha, //[UI]…,1,1901
5481,Natasha, [UI]…,1,1901
5482,Dasha, [UI]…,1,1901
5489,Natasha, So…//[UI]…,1,1901
5492,Zhenya, //[UI]…and experimenting and calculation… basically…,1,1901
5504,Natasha, [UI],1,1901
5512,Natasha," Yes, this is pretty tough… we don’t understand the point too well, but anyway… [UI]",1,1901
5513,Alik, [UI],1,1901
5516,Zhenya," //Oh, [UI]",1,1901
5529,Natasha, //[UI],1,1901
5533,Natasha, //[UI],1,1901
5544,Zhenya," Come on, more peas fell… //[UI]",1,1901
5545,Alik, //[UI],1,1901
5549,Alik, After D Church II[UI]… open Video three… Together. You don’t need the headphones right now. Ryan will turn on the sound. Go to Video three.,1,1901
5558,Ryan, //[UI],1,1901
5565,Ryan, //[UI],1,1901
5566,Alik, //Project [SL] Red Breely is //[UI] training //[UI],1,1901
5567,Ryan, //[UI],1,1901
5580,Video, The project [SL] Red Breely //[UI],1,1901
5581,All, //[UI],1,1901
5585,Video, Due to channel restriction issues [UI] will have direct contact with two of the individuals in your task force. Twelve individuals include [UI] and six mission support members. In the Project Red [SL] Breely we will choose two people who will be most effective in helping you relate any [UI] or anyone else in the larger group //[UI],1,1901
5589,Ryan, //[UI],1,1901
5591,Nastya, //He is telling us… //[UI],1,1901
5592,Dasha, And Alik //[UI],1,1901
5594,Dasha, //[UI],1,1901
5597,Ryan, And him? //[UI],1,1901
5598,Alik, //[UI] Nastya…,1,1901
5610,//Nastya, [UI] [laughter],1,1901
5611,//Ryan," Structural geologist, an operation, … [UI]",1,1901
5614,Natasha, [UI],1,1901
5619,//Alik to Ryan, [UI] we can help [UI],1,1901
5623,Natasha," Materials, operator, mechanical engineer, meteorologist, [UI]",1,1901
5624,Dasha to Ryan," [SL] Remove this please [UI], please have a look.",1,1901
5635,//Alik," Okay, so now we go again – [SL] True data, project [UI]",1,1901
5642,Ryan:,  [UI]…,1,1901
5643,Natasha:,"  Ah… yours first, right? [UI]",1,1901
5651,Natasha, [UI],1,1901
5653,Ryan, [UI],1,1901
5659,Natasha," [UI] so, I will send it to you. You send it to Ryan. Ryan –to [SL] Lilya. [SL] Lilya to materials.",1,1901
5664,Dasha, [UI] it worked here! [UI],1,1901
5666,Nastya, [UI],1,1901
5672,Natasha," Yeah, totally… [UI]",1,1901
5680,//Ryan, [UI],1,1901
5707,Natasha," [SL] Information, mechanical, [UI]. So, let’s send one more around the circle. And now for Ryan.",1,1901
5709,Natasha, [UI],1,1901
5728,//Alik, There are more there… [UI] people there.,2,1901
5741,Ryan, [UI],2,1901
5747,Natasha," But it reaches me too, drilling is also [UI] [laughter]",2,1901
5750,//Zhenya," Yeah, it’s fine. [UI]",2,1901
5751,//Alik, [UI],2,1901
5802,Dasha," No, this is [UI]",2,1901
5837,Natasha, [UI] camera…,2,1901
5849,Ryan, [UI],2,1901
5851,Ryan, [laughter] [UI] Pull it together.,2,1901
5860,Ryan to Nastya, [UI],2,1901
5864,Nastya, [UI],2,1901
5886,Natasha, … so for [UI] I have … And Ryan for biomechanical. And for Ryan.,2,1901
5888,Natasha, [UI],2,1901
5889,Alik, [UI],2,1901
5893,Nastya, [UI],2,1901
5894,Natasha, [UI],2,1901
5911,Natasha, [UI] [laughter],2,1901
5944,Nastya, [UI] a joke [UI],2,1901
5952,Alik, [UI]. Your opinion? Is [UI] a swear word?,2,1901
5968,Natasha, [UI]… Oh! Even that…,2,1901
5969,Nastya, [UI],2,1901
5971,Nastya:,  [UI],2,1901
5976,Alik," Ah, that means I did it wrong [UI]",2,1901
5989,//Ryan," No, we only [UI] like five times.",2,1901
6023,Alik," I know, but they somehow connected it with [UI]",2,1901
6024,Nastya, [UI],2,1901
6044,Natasha, [UI],2,1901
6057,Nastya, [SL] Natasha sends it [UI] Don’t give anymore.,2,1901
6074,//Natasha, [UI],2,1901
6076,Natasha to Ryan, You have emailed [UI]?,2,1901
6081,//Ryan, [UI],2,1901
6085,Alik, [UI],2,1901
6094,Natasha, [singing] [UI],2,1901
6099,Zhenya," Ah, yes [UI]",2,1901
6133,//Dasha, [UI] materials…,2,1901
6175,Ryan, [UI],2,1901
6199,Dasha, [UI],2,1901
6210,Alik, Yes. Who did she choose? We know she chose [UI],2,1901
6211,//Nastya, [UI],2,1901
6214,Dasha, [UI],2,1901
6218,Ryan, [UI],2,1901
6223,Natasha, For us – we guess [UI],2,1901
6224,//Dasha, Mine went away [UI],2,1901
6225,Nastya," Ryan, are you choose [UI] engineer and?",2,1901
6226,//Ryan, I had… no… I had [UI] and biochemical.,2,1901
6229,//Ryan, [UI],2,1901
6233,Ryan, [UI],2,1901
6240,//Nastya, [UI],2,1901
6241,//Natasha, [UI],2,1901
6248,Alik, [UI],2,1901
1,Saleh, [UI],0,2103
44,Vika," [UI] …Oops, oops, oops. Please, forgive me.",0,2103
82,Vika, [UI],0,2103
88,Vika," Do you have a lot of people there [UI]? In that same place, if there’s more than necessary, then it’s just [SL] use.",0,2103
89,Oleg," So, cloudy impurities…cloudy impurities [UI]",0,2103
91,Vika, [UI],0,2103
92,Saleh, Hm…[UI],0,2103
100,Vika, [UI],0,2103
107,Will," Yes. It’s, like, we want it closer to zero, and this point is seventy-eight. It means that…[UI]…It just means that we lose a lot of water, in general.",0,2103
111,Vika, [UI],0,2103
133,Oleg, [UI],0,2103
174,Will," I’ll look again. [UI]. Okay, it’s okay.",0,2103
178,Will," [UI]. Okay, not bad.",0,2103
181,Will, [UI],0,2103
190,Vika, Just a second. I think I’ve found something…[UI],0,2103
191,Katya, [whispering] [UI],0,2103
222,Saleh, //[UI] water depth,0,2103
236,Ashley, Um. Accessibility… [UI],0,2103
239,Oleg, [UI],0,2103
298,Ashley," They just said, you know, “We’re here”. Uh, so…We…receive…[UI]",0,2103
301,Ashley, [UI],0,2103
382,Oleg, //[UI],0,2103
421,Katya, Okay. [UI],0,2103
422,Will, “Looks like there is three-minute delay. [UI]”,0,2103
423,Will, Okay. Okay. …[UI],0,2103
468,Katya, The ground //is so good. [UI],0,2103
520,Katya, Hm. //[UI],0,2103
543,Will, There’s water you can’t use //[UI],0,2103
593,Ashley, [UI],0,2103
600,Katya, [UI],0,2103
683,Ashley, [UI],0,2103
688,Saleh, [UI],0,2103
695,Katya, [UI],0,2103
697,Katya, [UI],0,2103
704,Katya, [UI],0,2103
708,Saleh, [UI],0,2103
729,Oleg, [UI]. //I have thirty-five...mineral.,0,2103
731,Saleh, //[UI],0,2103
747,Oleg, [UI]…[PH] Well…well…well…well…They aren’t writing for some reason. They are sleeping. Are they writing to you?,0,2103
