"","session","time","sender_id","receiver_id","sender_gender","receiver_gender","dialog"
"2370",2103,2370,4,6,"Female","Male","question"
"2371",2103,2371,6,4,"Male","Female","statement"
"2372",2103,2372,4,6,"Female","Male","floor-grabber"
"2373",2103,2373,6,6,"Male","Male","floor-grabber"
"2374",2103,2374,6,4,"Male","Female","backchannel"
"2375",2103,2375,4,6,"Female","Male","question"
"2376",2103,2376,6,4,"Male","Female","statement"
"2377",2103,2377,4,3,"Female","Male","question"
"2378",2103,2378,3,4,"Male","Female","statement"
"2379",2103,2379,4,6,"Female","Male","statement"
"2380",2103,2380,6,4,"Male","Female","statement"
"2381",2103,2381,4,2,"Female","Female","floor-grabber"
"2382",2103,2382,2,3,"Female","Male","question"
"2383",2103,2383,3,2,"Male","Female","statement"
"2384",2103,2384,2,3,"Female","Male","question"
"2385",2103,2385,3,2,"Male","Female","statement"
"2386",2103,2386,2,3,"Female","Male","statement"
"2387",2103,2387,3,6,"Male","Male","floor-grabber"
"2388",2103,2388,6,7,"Male","Female","statement"
"2389",2103,2389,7,3,"Female","Male","statement"
"2390",2103,2390,3,2,"Male","Female","question"
"2391",2103,2391,2,3,"Female","Male","floor-grabber"
"2392",2103,2392,3,6,"Male","Male","statement"
"2393",2103,2393,6,5,"Male","Male","statement"
"2394",2103,2394,5,2,"Male","Female","question"
"2395",2103,2395,2,4,"Female","Female","statement"
"2396",2103,2396,4,3,"Female","Male","statement"
"2397",2103,2397,3,2,"Male","Female","statement"
"2398",2103,2398,2,7,"Female","Female","statement"
"2399",2103,2399,7,3,"Female","Male","question"
"2400",2103,2400,3,4,"Male","Female","statement"
"2401",2103,2401,4,3,"Female","Male","statement"
"2402",2103,2402,3,2,"Male","Female","statement"
"2403",2103,2403,2,6,"Female","Male","statement"
"2404",2103,2404,6,5,"Male","Male","floor-grabber"
"2405",2103,2405,5,3,"Male","Male","floor-grabber"
"2406",2103,2406,3,4,"Male","Female","statement"
"2407",2103,2407,4,2,"Female","Female","statement"
"2408",2103,2408,2,3,"Female","Male","statement"
"2409",2103,2409,3,7,"Male","Female","question"
"2410",2103,2410,7,3,"Female","Male","statement"
"2411",2103,2411,3,7,"Male","Female","question"
"2412",2103,2412,7,2,"Female","Female","backchannel"
"2413",2103,2413,2,3,"Female","Male","question"
"2414",2103,2414,3,2,"Male","Female","statement"
"2415",2103,2415,2,7,"Female","Female","backchannel"
"2416",2103,2416,7,6,"Female","Male","statement"
"2417",2103,2417,6,3,"Male","Male","floor-grabber"
"2418",2103,2418,3,7,"Male","Female","question"
"2419",2103,2419,7,6,"Female","Male","statement"
"2420",2103,2420,6,3,"Male","Male","statement"
"2421",2103,2421,3,7,"Male","Female","statement"
"2422",2103,2422,7,2,"Female","Female","statement"
"2423",2103,2423,2,3,"Female","Male","statement"
"2424",2103,2424,3,5,"Male","Male","question"
"2425",2103,2425,5,7,"Male","Female","question"
"2426",2103,2426,7,3,"Female","Male","statement"
"2427",2103,2427,3,6,"Male","Male","statement"
"2428",2103,2428,6,5,"Male","Male","floor-grabber"
"2429",2103,2429,5,3,"Male","Male","question"
"2430",2103,2430,3,2,"Male","Female","disruption"
"2431",2103,2431,2,6,"Female","Male","statement"
"2432",2103,2432,6,3,"Male","Male","statement"
"2433",2103,2433,3,2,"Male","Female","statement"
"2434",2103,2434,2,4,"Female","Female","statement"
"2435",2103,2435,4,3,"Female","Male","question"
"2436",2103,2436,3,6,"Male","Male","statement"
"2437",2103,2437,6,4,"Male","Female","statement"
"2438",2103,2438,4,7,"Female","Female","statement"
"2439",2103,2439,7,6,"Female","Male","question"
"2440",2103,2440,6,7,"Male","Female","statement"
"2441",2103,2441,7,6,"Female","Male","statement"
"2442",2103,2442,6,2,"Male","Female","statement"
"2443",2103,2443,2,6,"Female","Male","statement"
"2444",2103,2444,6,2,"Male","Female","question"
"2445",2103,2445,2,6,"Female","Male","question"
"2446",2103,2446,6,2,"Male","Female","statement"
"2447",2103,2447,2,3,"Female","Male","statement"
"2448",2103,2448,3,2,"Male","Female","floor-grabber"
"2449",2103,2449,2,3,"Female","Male","disruption"
"2450",2103,2450,3,6,"Male","Male","question"
"2451",2103,2451,6,3,"Male","Male","question"
"2452",2103,2452,3,6,"Male","Male","statement"
"2453",2103,2453,6,7,"Male","Female","statement"
"2454",2103,2454,7,6,"Female","Male","statement"
"2455",2103,2455,6,3,"Male","Male","statement"
"2456",2103,2456,3,7,"Male","Female","question"
"2457",2103,2457,7,5,"Female","Male","disruption"
"2458",2103,2458,5,7,"Male","Female","question"
"2459",2103,2459,7,5,"Female","Male","disruption"
"2460",2103,2460,5,3,"Male","Male","question"
"2461",2103,2461,3,5,"Male","Male","statement"
"2462",2103,2462,5,7,"Male","Female","statement"
"2463",2103,2463,7,5,"Female","Male","question"
"2464",2103,2464,5,3,"Male","Male","question"
"2465",2103,2465,3,3,"Male","Male","statement"
"2466",2103,2466,3,5,"Male","Male","statement"
"2467",2103,2467,5,2,"Male","Female","statement"
"2468",2103,2468,2,5,"Female","Male","question"
"2469",2103,2469,5,3,"Male","Male","statement"
"2470",2103,2470,3,2,"Male","Female","statement"
"2471",2103,2471,2,3,"Female","Male","statement"
"2472",2103,2472,3,6,"Male","Male","statement"
"2473",2103,2473,6,3,"Male","Male","statement"
"2474",2103,2474,3,7,"Male","Female","floor-grabber"
"2475",2103,2475,7,7,"Female","Female","question"
"2476",2103,2476,7,3,"Female","Male","statement"
"2477",2103,2477,3,7,"Male","Female","question"
"2478",2103,2478,7,3,"Female","Male","question"
"2479",2103,2479,3,4,"Male","Female","question"
"2480",2103,2480,4,3,"Female","Male","question"
"2481",2103,2481,3,7,"Male","Female","floor-grabber"
"2482",2103,2482,7,5,"Female","Male","floor-grabber"
"2483",2103,2483,5,3,"Male","Male","question"
"2484",2103,2484,3,7,"Male","Female","statement"
"2485",2103,2485,7,3,"Female","Male","statement"
"2486",2103,2486,3,7,"Male","Female","floor-grabber"
"2487",2103,2487,7,3,"Female","Male","statement"
"2488",2103,2488,3,7,"Male","Female","statement"
"2489",2103,2489,7,6,"Female","Male","statement"
"2490",2103,2490,6,4,"Male","Female","statement"
"2491",2103,2491,4,3,"Female","Male","statement"
"2492",2103,2492,3,4,"Male","Female","statement"
"2493",2103,2493,4,7,"Female","Female","statement"
"2494",2103,2494,7,6,"Female","Male","question"
"2495",2103,2495,6,3,"Male","Male","floor-grabber"
"2496",2103,2496,3,6,"Male","Male","statement"
"2497",2103,2497,6,3,"Male","Male","statement"
"2498",2103,2498,3,6,"Male","Male","question"
"2499",2103,2499,6,3,"Male","Male","floor-grabber"
"2500",2103,2500,3,2,"Male","Female","question"
"2501",2103,2501,2,3,"Female","Male","disruption"
"2502",2103,2502,3,2,"Male","Female","statement"
"2503",2103,2503,2,3,"Female","Male","statement"
"2504",2103,2504,3,6,"Male","Male","disruption"
"2505",2103,2505,6,3,"Male","Male","statement"
"2506",2103,2506,3,6,"Male","Male","statement"
"2507",2103,2507,6,5,"Male","Male","disruption"
"2508",2103,2508,5,4,"Male","Female","question"
"2509",2103,2509,4,5,"Female","Male","statement"
"2510",2103,2510,5,2,"Male","Female","backchannel"
"2511",2103,2511,2,5,"Female","Male","question"
"2512",2103,2512,5,2,"Male","Female","question"
"2513",2103,2513,2,5,"Female","Male","statement"
"2514",2103,2514,5,2,"Male","Female","question"
"2515",2103,2515,2,5,"Female","Male","statement"
"2516",2103,2516,5,3,"Male","Male","statement"
"2517",2103,2517,3,6,"Male","Male","statement"
"2518",2103,2518,6,7,"Male","Female","floor-grabber"
"2519",2103,2519,7,4,"Female","Female","statement"
"2520",2103,2520,4,5,"Female","Male","statement"
"2521",2103,2521,5,4,"Male","Female","backchannel"
"2522",2103,2522,4,5,"Female","Male","floor-grabber"
"2523",2103,2523,5,4,"Male","Female","statement"
"2524",2103,2524,4,5,"Female","Male","statement"
"2525",2103,2525,5,4,"Male","Female","backchannel"
"2526",2103,2526,4,5,"Female","Male","question"
"2527",2103,2527,5,5,"Male","Male","statement"
"2528",2103,2528,5,4,"Male","Female","statement"
"2529",2103,2529,4,3,"Female","Male","statement"
"2530",2103,2530,3,4,"Male","Female","question"
"2531",2103,2531,4,4,"Female","Female","statement"
"2532",2103,2532,4,3,"Female","Male","question"
"2533",2103,2533,3,7,"Male","Female","statement"
"2534",2103,2534,7,4,"Female","Female","statement"
"2535",2103,2535,4,3,"Female","Male","question"
"2536",2103,2536,3,5,"Male","Male","statement"
"2537",2103,2537,5,2,"Male","Female","question"
"2538",2103,2538,2,7,"Female","Female","question"
"2539",2103,2539,7,4,"Female","Female","disruption"
"2540",2103,2540,4,3,"Female","Male","statement"
"2541",2103,2541,3,7,"Male","Female","statement"
"2542",2103,2542,7,2,"Female","Female","statement"
"2543",2103,2543,2,3,"Female","Male","question"
"2544",2103,2544,3,7,"Male","Female","statement"
"2545",2103,2545,7,2,"Female","Female","statement"
"2546",2103,2546,2,6,"Female","Male","question"
"2547",2103,2547,6,3,"Male","Male","floor-grabber"
"2548",2103,2548,3,4,"Male","Female","question"
"2549",2103,2549,4,7,"Female","Female","statement"
"2550",2103,2550,7,6,"Female","Male","floor-grabber"
"2551",2103,2551,6,7,"Male","Female","question"
"2552",2103,2552,7,3,"Female","Male","statement"
"2553",2103,2553,3,4,"Male","Female","statement"
"2554",2103,2554,4,3,"Female","Male","statement"
"2555",2103,2555,3,5,"Male","Male","statement"
"2556",2103,2556,5,3,"Male","Male","statement"
"2557",2103,2557,3,6,"Male","Male","statement"
"2558",2103,2558,6,5,"Male","Male","question"
"2559",2103,2559,5,3,"Male","Male","question"
"2560",2103,2560,3,7,"Male","Female","statement"
"2561",2103,2561,7,5,"Female","Male","statement"
"2562",2103,2562,5,3,"Male","Male","question"
"2563",2103,2563,3,5,"Male","Male","question"
"2564",2103,2564,5,3,"Male","Male","floor-grabber"
"2565",2103,2565,3,5,"Male","Male","statement"
"2566",2103,2566,5,3,"Male","Male","question"
"2567",2103,2567,3,5,"Male","Male","statement"
"2568",2103,2568,5,3,"Male","Male","statement"
"2569",2103,2569,3,6,"Male","Male","statement"
"2570",2103,2570,6,3,"Male","Male","question"
"2571",2103,2571,3,6,"Male","Male","statement"
"2572",2103,2572,6,3,"Male","Male","question"
"2573",2103,2573,3,6,"Male","Male","question"
"2574",2103,2574,6,4,"Male","Female","question"
"2575",2103,2575,4,7,"Female","Female","statement"
"2576",2103,2576,7,6,"Female","Male","backchannel"
"2577",2103,2577,6,6,"Male","Male","floor-grabber"
"2578",2103,2578,6,3,"Male","Male","statement"
"2579",2103,2579,3,6,"Male","Male","statement"
"2580",2103,2580,6,3,"Male","Male","question"
"2581",2103,2581,3,7,"Male","Female","disruption"
"2582",2103,2582,7,3,"Female","Male","statement"
"2583",2103,2583,3,6,"Male","Male","statement"
"2584",2103,2584,6,3,"Male","Male","statement"
"2585",2103,2585,3,4,"Male","Female","backchannel"
"2586",2103,2586,4,3,"Female","Male","backchannel"
"2587",2103,2587,3,3,"Male","Male","statement"
"2588",2103,2588,3,4,"Male","Female","question"
"2589",2103,2589,4,6,"Female","Male","statement"
"2590",2103,2590,6,3,"Male","Male","question"
"2591",2103,2591,3,6,"Male","Male","statement"
"2592",2103,2592,6,4,"Male","Female","statement"
"2593",2103,2593,4,7,"Female","Female","statement"
"2594",2103,2594,7,4,"Female","Female","statement"
"2595",2103,2595,4,6,"Female","Male","floor-grabber"
"2596",2103,2596,6,3,"Male","Male","statement"
"2597",2103,2597,3,7,"Male","Female","statement"
"2598",2103,2598,7,6,"Female","Male","statement"
"2599",2103,2599,6,3,"Male","Male","statement"
"2600",2103,2600,3,7,"Male","Female","statement"
"2601",2103,2601,7,3,"Female","Male","statement"
"2602",2103,2602,3,7,"Male","Female","question"
"2603",2103,2603,7,3,"Female","Male","statement"
"2604",2103,2604,3,6,"Male","Male","statement"
"2605",2103,2605,6,2,"Male","Female","statement"
"2606",2103,2606,2,7,"Female","Female","statement"
"2607",2103,2607,7,6,"Female","Male","statement"
"2608",2103,2608,6,2,"Male","Female","statement"
"2609",2103,2609,2,2,"Female","Female","statement"
"2610",2103,2610,2,7,"Female","Female","statement"
"2611",2103,2611,7,2,"Female","Female","statement"
"2612",2103,2612,2,7,"Female","Female","question"
"2613",2103,2613,7,3,"Female","Male","statement"
"2614",2103,2614,3,2,"Male","Female","statement"
"2615",2103,2615,2,6,"Female","Male","backchannel"
"2616",2103,2616,6,7,"Male","Female","statement"
"2617",2103,2617,7,6,"Female","Male","question"
"2618",2103,2618,6,7,"Male","Female","statement"
"2619",2103,2619,7,6,"Female","Male","statement"
"2620",2103,2620,6,7,"Male","Female","statement"
"2621",2103,2621,7,6,"Female","Male","statement"
"2622",2103,2622,6,7,"Male","Female","question"
"2623",2103,2623,7,6,"Female","Male","statement"
"2624",2103,2624,6,6,"Male","Male","disruption"
"2625",2103,2625,6,4,"Male","Female","question"
"2626",2103,2626,4,4,"Female","Female","statement"
"2627",2103,2627,4,5,"Female","Male","statement"
"2628",2103,2628,5,3,"Male","Male","question"
"2629",2103,2629,3,5,"Male","Male","question"
"2630",2103,2630,5,4,"Male","Female","statement"
"2631",2103,2631,4,5,"Female","Male","question"
"2632",2103,2632,5,4,"Male","Female","statement"
"2633",2103,2633,4,2,"Female","Female","question"
"2634",2103,2634,2,6,"Female","Male","statement"
"2635",2103,2635,6,5,"Male","Male","statement"
"2636",2103,2636,5,4,"Male","Female","statement"
"2637",2103,2637,4,5,"Female","Male","statement"
"2638",2103,2638,5,4,"Male","Female","question"
"2639",2103,2639,4,5,"Female","Male","statement"
"2640",2103,2640,5,6,"Male","Male","disruption"
"2641",2103,2641,6,3,"Male","Male","statement"
"2642",2103,2642,3,6,"Male","Male","question"
"2643",2103,2643,6,3,"Male","Male","statement"
"2644",2103,2644,3,2,"Male","Female","statement"
"2645",2103,2645,2,4,"Female","Female","question"
"2646",2103,2646,4,3,"Female","Male","question"
"2647",2103,2647,3,7,"Male","Female","statement"
"2648",2103,2648,7,3,"Female","Male","statement"
"2649",2103,2649,3,2,"Male","Female","statement"
"2650",2103,2650,2,4,"Female","Female","question"
"2651",2103,2651,4,3,"Female","Male","question"
"2652",2103,2652,3,2,"Male","Female","statement"
"2653",2103,2653,2,3,"Female","Male","backchannel"
"2654",2103,2654,3,2,"Male","Female","statement"
"2655",2103,2655,2,3,"Female","Male","statement"
"2656",2103,2656,3,4,"Male","Female","statement"
"2657",2103,2657,4,3,"Female","Male","question"
"2658",2103,2658,3,2,"Male","Female","statement"
"2659",2103,2659,2,4,"Female","Female","floor-grabber"
"2660",2103,2660,4,6,"Female","Male","floor-grabber"
"2661",2103,2661,6,6,"Male","Male","floor-grabber"
"2662",2103,2662,6,2,"Male","Female","statement"
"2663",2103,2663,2,3,"Female","Male","statement"
"2664",2103,2664,3,2,"Male","Female","statement"
"2665",2103,2665,2,4,"Female","Female","statement"
"2666",2103,2666,4,2,"Female","Female","question"
"2667",2103,2667,2,4,"Female","Female","statement"
"2668",2103,2668,4,4,"Female","Female","statement"
"2669",2103,2669,4,3,"Female","Male","statement"
"2670",2103,2670,3,2,"Male","Female","disruption"
"2671",2103,2671,2,3,"Female","Male","statement"
"2672",2103,2672,3,3,"Male","Male","statement"
"2673",2103,2673,3,7,"Male","Female","statement"
"2674",2103,2674,7,4,"Female","Female","question"
"2675",2103,2675,4,6,"Female","Male","statement"
"2676",2103,2676,6,7,"Male","Female","statement"
"2677",2103,2677,7,2,"Female","Female","backchannel"
"2678",2103,2678,2,4,"Female","Female","question"
"2679",2103,2679,4,7,"Female","Female","question"
"2680",2103,2680,7,6,"Female","Male","statement"
"2681",2103,2681,6,4,"Male","Female","statement"
"2682",2103,2682,4,7,"Female","Female","question"
"2683",2103,2683,7,6,"Female","Male","statement"
"2684",2103,2684,6,3,"Male","Male","statement"
"2685",2103,2685,3,4,"Male","Female","question"
"2686",2103,2686,4,2,"Female","Female","statement"
"2687",2103,2687,2,6,"Female","Male","question"
"2688",2103,2688,6,4,"Male","Female","statement"
"2689",2103,2689,4,2,"Female","Female","statement"
"2690",2103,2690,2,6,"Female","Male","question"
"2691",2103,2691,6,2,"Male","Female","statement"
"2692",2103,2692,2,4,"Female","Female","statement"
"2693",2103,2693,4,2,"Female","Female","statement"
"2694",2103,2694,2,2,"Female","Female","floor-grabber"
"2695",2103,2695,2,6,"Female","Male","statement"
"2696",2103,2696,6,2,"Male","Female","statement"
"2697",2103,2697,2,2,"Female","Female","statement"
"2698",2103,2698,2,4,"Female","Female","statement"
"2699",2103,2699,4,3,"Female","Male","backchannel"
"2700",2103,2700,3,2,"Male","Female","question"
"2701",2103,2701,2,3,"Female","Male","floor-grabber"
"2702",2103,2702,3,2,"Male","Female","statement"
"2703",2103,2703,2,3,"Female","Male","floor-grabber"
"2704",2103,2704,3,5,"Male","Male","statement"
"2705",2103,2705,5,4,"Male","Female","question"
"2706",2103,2706,4,5,"Female","Male","statement"
"2707",2103,2707,5,4,"Male","Female","statement"
"2708",2103,2708,4,6,"Female","Male","statement"
"2709",2103,2709,6,4,"Male","Female","statement"
"2710",2103,2710,4,6,"Female","Male","statement"
"2711",2103,2711,6,7,"Male","Female","statement"
"2712",2103,2712,7,6,"Female","Male","statement"
"2713",2103,2713,6,2,"Male","Female","statement"
"2714",2103,2714,2,5,"Female","Male","question"
"2715",2103,2715,5,2,"Male","Female","statement"
"2716",2103,2716,2,4,"Female","Female","question"
"2717",2103,2717,4,2,"Female","Female","statement"
"2718",2103,2718,2,4,"Female","Female","disruption"
"2719",2103,2719,4,7,"Female","Female","question"
"2720",2103,2720,7,4,"Female","Female","statement"
"2721",2103,2721,4,2,"Female","Female","question"
"2722",2103,2722,2,3,"Female","Male","question"
"2723",2103,2723,3,4,"Male","Female","statement"
"2724",2103,2724,4,2,"Female","Female","question"
"2725",2103,2725,2,4,"Female","Female","question"
"2726",2103,2726,4,7,"Female","Female","disruption"
"2727",2103,2727,7,4,"Female","Female","statement"
"2728",2103,2728,4,3,"Female","Male","statement"
"2729",2103,2729,3,4,"Male","Female","floor-grabber"
"2730",2103,2730,4,7,"Female","Female","floor-grabber"
"2731",2103,2731,7,3,"Female","Male","question"
"2732",2103,2732,3,4,"Male","Female","statement"
"2733",2103,2733,4,2,"Female","Female","statement"
"2734",2103,2734,2,4,"Female","Female","statement"
"2735",2103,2735,4,6,"Female","Male","statement"
"2736",2103,2736,6,4,"Male","Female","question"
"2737",2103,2737,4,7,"Female","Female","statement"
"2738",2103,2738,7,4,"Female","Female","statement"
"2739",2103,2739,4,6,"Female","Male","statement"
"2740",2103,2740,6,4,"Male","Female","statement"
"2741",2103,2741,4,6,"Female","Male","statement"
"2742",2103,2742,6,3,"Male","Male","backchannel"
"2743",2103,2743,3,6,"Male","Male","question"
"2744",2103,2744,6,3,"Male","Male","statement"
"2745",2103,2745,3,7,"Male","Female","question"
"2746",2103,2746,7,3,"Female","Male","statement"
"2747",2103,2747,3,4,"Male","Female","statement"
"2748",2103,2748,4,2,"Female","Female","question"
"2749",2103,2749,2,3,"Female","Male","question"
"2750",2103,2750,3,6,"Male","Male","statement"
"2751",2103,2751,6,2,"Male","Female","statement"
"2752",2103,2752,2,3,"Female","Male","question"
"2753",2103,2753,3,6,"Male","Male","statement"
"2754",2103,2754,6,3,"Male","Male","statement"
"2755",2103,2755,3,6,"Male","Male","statement"
"2756",2103,2756,6,2,"Male","Female","question"
"2757",2103,2757,2,4,"Female","Female","statement"
"2758",2103,2758,4,3,"Female","Male","statement"
"2759",2103,2759,3,4,"Male","Female","question"
"2760",2103,2760,4,5,"Female","Male","question"
"2761",2103,2761,5,6,"Male","Male","statement"
"2762",2103,2762,6,7,"Male","Female","question"
"2763",2103,2763,7,2,"Female","Female","question"
"2764",2103,2764,2,5,"Female","Male","statement"
"2765",2103,2765,5,4,"Male","Female","statement"
"2766",2103,2766,4,3,"Female","Male","statement"
"2767",2103,2767,3,6,"Male","Male","floor-grabber"
"2768",2103,2768,6,2,"Male","Female","statement"
"2769",2103,2769,2,3,"Female","Male","statement"
"2770",2103,2770,3,3,"Male","Male","question"
"2771",2103,2771,3,2,"Male","Female","statement"
"2772",2103,2772,2,3,"Female","Male","question"
"2773",2103,2773,3,5,"Male","Male","statement"
"2774",2103,2774,5,3,"Male","Male","question"
"2775",2103,2775,3,2,"Male","Female","statement"
"2776",2103,2776,2,6,"Female","Male","question"
"2777",2103,2777,6,3,"Male","Male","question"
"2778",2103,2778,3,3,"Male","Male","question"
"2779",2103,2779,3,6,"Male","Male","statement"
"2780",2103,2780,6,7,"Male","Female","question"
"2781",2103,2781,7,6,"Female","Male","statement"
"2782",2103,2782,6,7,"Male","Female","question"
"2783",2103,2783,7,6,"Female","Male","statement"
"2784",2103,2784,6,7,"Male","Female","floor-grabber"
"2785",2103,2785,7,4,"Female","Female","disruption"
"2786",2103,2786,4,2,"Female","Female","statement"
"2787",2103,2787,2,4,"Female","Female","statement"
"2788",2103,2788,4,3,"Female","Male","question"
"2789",2103,2789,3,6,"Male","Male","floor-grabber"
"2790",2103,2790,6,4,"Male","Female","statement"
"2791",2103,2791,4,3,"Female","Male","statement"
"2792",2103,2792,3,4,"Male","Female","question"
"2793",2103,2793,4,3,"Female","Male","question"
"2794",2103,2794,3,4,"Male","Female","question"
"2795",2103,2795,4,2,"Female","Female","statement"
"2796",2103,2796,2,3,"Female","Male","statement"
"2797",2103,2797,3,2,"Male","Female","statement"
"2798",2103,2798,2,3,"Female","Male","question"
"2799",2103,2799,3,2,"Male","Female","statement"
"2800",2103,2800,2,3,"Female","Male","statement"
"2801",2103,2801,3,2,"Male","Female","floor-grabber"
"2802",2103,2802,2,3,"Female","Male","statement"
"2803",2103,2803,3,2,"Male","Female","disruption"
"2804",2103,2804,2,3,"Female","Male","statement"
"2805",2103,2805,3,2,"Male","Female","floor-grabber"
"2806",2103,2806,2,7,"Female","Female","question"
"2807",2103,2807,7,6,"Female","Male","statement"
"2808",2103,2808,6,3,"Male","Male","statement"
"2809",2103,2809,3,3,"Male","Male","statement"
"2810",2103,2810,3,6,"Male","Male","statement"
"2811",2103,2811,6,7,"Male","Female","statement"
"2812",2103,2812,7,6,"Female","Male","question"
"2813",2103,2813,6,3,"Male","Male","floor-grabber"
"2814",2103,2814,3,4,"Male","Female","statement"
"2815",2103,2815,4,3,"Female","Male","statement"
"2816",2103,2816,3,3,"Male","Male","statement"
"2817",2103,2817,3,6,"Male","Male","statement"
"2818",2103,2818,6,4,"Male","Female","statement"
"2819",2103,2819,4,3,"Female","Male","question"
"2820",2103,2820,3,6,"Male","Male","statement"
"2821",2103,2821,6,3,"Male","Male","statement"
"2822",2103,2822,3,6,"Male","Male","statement"
"2823",2103,2823,6,4,"Male","Female","disruption"
"2824",2103,2824,4,3,"Female","Male","question"
"2825",2103,2825,3,6,"Male","Male","statement"
"2826",2103,2826,6,4,"Male","Female","statement"
"2827",2103,2827,4,4,"Female","Female","statement"
"2828",2103,2828,4,6,"Female","Male","floor-grabber"
"2829",2103,2829,6,4,"Male","Female","floor-grabber"
"2830",2103,2830,4,7,"Female","Female","floor-grabber"
"2831",2103,2831,7,4,"Female","Female","statement"
"2832",2103,2832,4,2,"Female","Female","floor-grabber"
"2833",2103,2833,2,6,"Female","Male","statement"
"2834",2103,2834,6,2,"Male","Female","question"
"2835",2103,2835,2,4,"Female","Female","statement"
"2836",2103,2836,4,2,"Female","Female","statement"
"2837",2103,2837,2,3,"Female","Male","statement"
"2838",2103,2838,3,4,"Male","Female","statement"
"2839",2103,2839,4,2,"Female","Female","statement"
"2840",2103,2840,2,4,"Female","Female","statement"
"2841",2103,2841,4,3,"Female","Male","statement"
"2842",2103,2842,3,6,"Male","Male","statement"
"2843",2103,2843,6,3,"Male","Male","floor-grabber"
"2844",2103,2844,3,2,"Male","Female","statement"
"2845",2103,2845,2,6,"Female","Male","floor-grabber"
"2846",2103,2846,6,2,"Male","Female","statement"
"2847",2103,2847,2,3,"Female","Male","statement"
"2848",2103,2848,3,4,"Male","Female","statement"
"2849",2103,2849,4,4,"Female","Female","question"
"2850",2103,2850,4,2,"Female","Female","question"
"2851",2103,2851,2,4,"Female","Female","floor-grabber"
"2852",2103,2852,4,4,"Female","Female","statement"
"2853",2103,2853,4,2,"Female","Female","floor-grabber"
"2854",2103,2854,2,5,"Female","Male","floor-grabber"
"2855",2103,2855,5,4,"Male","Female","question"
"2856",2103,2856,4,5,"Female","Male","statement"
"2857",2103,2857,5,3,"Male","Male","question"
"2858",2103,2858,3,4,"Male","Female","statement"
"2859",2103,2859,4,5,"Female","Male","disruption"
"2860",2103,2860,5,7,"Male","Female","question"
"2861",2103,2861,7,3,"Female","Male","statement"
"2862",2103,2862,3,5,"Male","Male","statement"
"2863",2103,2863,5,3,"Male","Male","question"
"2864",2103,2864,3,5,"Male","Male","statement"
"2865",2103,2865,5,4,"Male","Female","question"
"2866",2103,2866,4,2,"Female","Female","statement"
"2867",2103,2867,2,3,"Female","Male","question"
"2868",2103,2868,3,5,"Male","Male","statement"
"2869",2103,2869,5,3,"Male","Male","statement"
"2870",2103,2870,3,2,"Male","Female","statement"
"2871",2103,2871,2,3,"Female","Male","disruption"
"2872",2103,2872,3,2,"Male","Female","statement"
"2873",2103,2873,2,3,"Female","Male","statement"
"2874",2103,2874,3,4,"Male","Female","statement"
"2875",2103,2875,4,2,"Female","Female","statement"
"2876",2103,2876,2,7,"Female","Female","question"
"2877",2103,2877,7,4,"Female","Female","statement"
"2878",2103,2878,4,2,"Female","Female","disruption"
"2879",2103,2879,2,3,"Female","Male","disruption"
"2880",2103,2880,3,2,"Male","Female","statement"
"2881",2103,2881,2,3,"Female","Male","question"
"2882",2103,2882,3,2,"Male","Female","statement"
"2883",2103,2883,2,7,"Female","Female","question"
"2884",2103,2884,7,3,"Female","Male","statement"
"2885",2103,2885,3,4,"Male","Female","statement"
"2886",2103,2886,4,6,"Female","Male","statement"
"2887",2103,2887,6,3,"Male","Male","question"
"2888",2103,2888,3,4,"Male","Female","statement"
"2889",2103,2889,4,6,"Female","Male","statement"
"2890",2103,2890,6,4,"Male","Female","statement"
"2891",2103,2891,4,3,"Female","Male","statement"
"2892",2103,2892,3,4,"Male","Female","statement"
"2893",2103,2893,4,2,"Female","Female","statement"
"2894",2103,2894,2,6,"Female","Male","question"
"2895",2103,2895,6,3,"Male","Male","floor-grabber"
"2896",2103,2896,3,5,"Male","Male","statement"
"2897",2103,2897,5,6,"Male","Male","statement"
"2898",2103,2898,6,4,"Male","Female","question"
"2899",2103,2899,4,5,"Female","Male","question"
"2900",2103,2900,5,3,"Male","Male","statement"
"2901",2103,2901,3,7,"Male","Female","question"
"2902",2103,2902,7,6,"Female","Male","statement"
"2903",2103,2903,6,5,"Male","Male","statement"
"2904",2103,2904,5,7,"Male","Female","statement"
"2905",2103,2905,7,2,"Female","Female","statement"
"2906",2103,2906,2,7,"Female","Female","question"
"2907",2103,2907,7,3,"Female","Male","statement"
"2908",2103,2908,3,2,"Male","Female","statement"
"2909",2103,2909,2,6,"Female","Male","statement"
"2910",2103,2910,6,6,"Male","Male","statement"
"2911",2103,2911,6,7,"Male","Female","statement"
"2912",2103,2912,7,7,"Female","Female","statement"
"2913",2103,2913,7,2,"Female","Female","statement"
"2914",2103,2914,2,3,"Female","Male","question"
"2915",2103,2915,3,5,"Male","Male","backchannel"
"2916",2103,2916,5,2,"Male","Female","statement"
"2917",2103,2917,2,5,"Female","Male","backchannel"
"2918",2103,2918,5,2,"Male","Female","statement"
"2919",2103,2919,2,5,"Female","Male","question"
"2920",2103,2920,5,2,"Male","Female","floor-grabber"
"2921",2103,2921,2,5,"Female","Male","question"
"2922",2103,2922,5,2,"Male","Female","backchannel"
"2923",2103,2923,2,5,"Female","Male","statement"
